id,article_id,article_title,section_path,heading,level,question,base_pca1,base_pca2,instruct_pca1,instruct_pca2,base_total_influence,instruct_total_influence,base_top_k_count,instruct_top_k_count,influence_diff,norm_base_influence,norm_instruct_influence,bert_umap1,bert_umap2,base_hub_score,instruct_hub_score
861,2412,Game,Definitions > Roger Caillois,Roger Caillois,3,What was Roger Caillois' approach to classifying games?,1.782276,8.424221,5.329432,2.174289,0.0,0.0,0,0,0.0,0.0,0.0,12.573693,0.03688301,-10,-10
862,2412,Game,Definitions > Chris Crawford,Chris Crawford,3,How does Chris Crawford distinguish games from other activities?,6.653421,4.947611,5.23537,0.766167,0.0,0.0,0,0,0.0,0.0,0.0,12.555584,0.043679193,-10,-10
863,2412,Game,Definitions > Other definitions,Other definitions,3,What are some alternative ways to define games?,6.525985,5.074258,9.146146,1.438341,0.0,0.0,0,0,0.0,0.0,0.0,12.561626,0.04900429,-10,-10
864,2412,Game,Gameplay elements and classification > Tools,Tools,3,What tools and equipment do games use?,1.457702,7.121045,4.861374,2.407562,0.0,0.0,0,0,0.0,0.0,0.0,12.621011,-0.010316333,-10,-10
865,2412,Game,Gameplay elements and classification > Rules and aims,Rules and aims,3,How do rules and objectives work in games?,0.491842,7.321325,5.316697,1.75451,0.157195,0.0,1,0,-0.157195,0.001566,0.0,12.598961,0.00612051,-9,-10
866,2412,Game,"Gameplay elements and classification > Skill, strategy, and chance","Skill, strategy, and chance",3,"What roles do skill, strategy, and chance play in games?",0.704268,7.473463,5.359113,1.923583,0.0,0.0,0,0,0.0,0.0,0.0,12.663787,-0.044133876,-10,-10
867,2412,Game,Gameplay elements and classification > Single-player games,Single-player games,3,What are single-player games?,-0.11856,6.439605,7.660257,3.081661,0.0,0.0,0,0,0.0,0.0,0.0,12.545648,0.06661767,-10,-10
868,2412,Game,Gameplay elements and classification > Multiplayer games,Multiplayer games,3,What are multiplayer games?,0.939032,7.158496,7.603305,3.401966,0.0,0.0,0,0,0.0,0.0,0.0,12.561736,0.044937592,-10,-10
869,2412,Game,Gameplay elements and classification > Multiplayer games > Game theory,Game theory,4,How does game theory apply to competitive games?,6.752164,7.589537,8.528183,0.649716,0.0,0.0,0,0,0.0,0.0,0.0,7.0210147,-1.722911,-10,-10
870,2412,Game,Types > Sports,Sports,3,What makes sports a type of game?,-0.391708,6.485918,3.570475,1.544151,0.0,0.0,0,0,0.0,0.0,0.0,12.173146,0.24504444,-10,-10
871,2412,Game,Types > Sports > Lawn games,Lawn games,4,What are lawn games?,0.167213,6.68472,5.028517,0.948341,1.056099,2.403703,2,13,1.347603,0.010522,0.032622,12.603568,0.013417174,-8,3
872,2412,Game,Types > Tabletop games,Tabletop games,3,What are tabletop games?,7.281522,4.641368,6.437791,2.128875,0.0,0.0,0,0,0.0,0.0,0.0,12.614057,0.0032156145,-10,-10
873,2412,Game,Types > Tabletop games > Dexterity and coordination games,Dexterity and coordination games,4,What are dexterity and coordination games?,-0.589493,7.295799,4.819202,1.466635,0.0,0.0,0,0,0.0,0.0,0.0,12.635217,-0.015042795,-10,-10
874,2412,Game,Types > Tabletop games > Board games,Board games,4,What are board games?,6.719676,7.548612,5.507623,1.738284,0.0,0.0,0,0,0.0,0.0,0.0,12.648318,-0.027165605,-10,-10
875,2412,Game,Types > Tabletop games > Card games,Card games,4,What are card games?,-0.286583,7.568005,5.042181,1.454616,0.0,0.0,0,0,0.0,0.0,0.0,12.676388,-0.052163556,-10,-10
876,2412,Game,Types > Tabletop games > Dice games,Dice games,4,What are dice games?,0.881093,8.646791,6.879775,-0.826151,1.479145,0.0,7,0,-1.479145,0.014736,0.0,12.65457,-0.030888885,-3,-10
877,2412,Game,Types > Tabletop games > Domino and tile games,Domino and tile games,4,What are domino and tile games?,6.717517,5.159625,6.923654,1.43718,0.0,0.0,0,0,0.0,0.0,0.0,12.70788,-0.084080875,-10,-10
878,2412,Game,Types > Tabletop games > Pencil and paper games,Pencil and paper games,4,What are pencil and paper games?,3.530226,9.329478,5.362935,0.711884,0.964333,0.928812,1,1,-0.035521,0.009607,0.012605,12.643208,-0.021328885,-9,-9
879,2412,Game,Types > Tabletop games > Guessing games,Guessing games,4,What are guessing games?,3.467057,9.305586,7.964972,0.532915,1.456682,0.0,10,0,-1.456682,0.014513,0.0,12.629484,-0.008647932,0,-10
880,2412,Game,Types > Video games,Video games,3,What are video games?,-0.7628,6.472473,8.674791,0.661948,0.0,0.0,0,0,0.0,0.0,0.0,12.593168,0.02177676,-10,-10
881,2412,Game,Types > Video games > Online games,Online games,4,What are online games?,3.718826,8.127781,5.941536,-0.142698,2.353582,5.026771,20,36,2.673189,0.023448,0.068221,12.554597,0.055576306,10,26
882,2412,Game,Types > Role-playing games,Role-playing games,3,What are role-playing games?,6.76844,6.46631,7.401212,0.828984,0.0,0.0,0,0,0.0,0.0,0.0,12.578217,0.022460492,-10,-10
883,2412,Game,Types > Business games,Business games,3,What are business games?,5.070388,9.164241,5.175084,0.685866,3.12709,17.363349,27,129,14.236258,0.031155,0.235646,12.626932,-0.008477078,17,119
884,2412,Game,Types > Simulation,Simulation,3,What are simulation games?,2.713317,9.048802,12.244042,0.123788,0.960542,0.0,1,0,-0.960542,0.00957,0.0,12.588819,0.020784441,-9,-10
885,2458,Geometry,Introduction,Introduction,0,What is geometry?,0.988658,7.636662,5.727285,2.476544,0.0,0.0,0,0,0.0,0.0,0.0,8.207435,8.118872,-10,-10
886,2458,Geometry,History,History,2,How did geometry develop over time?,2.34919,9.248087,8.893873,1.951322,0.0,0.0,0,0,0.0,0.0,0.0,7.782198,7.8027864,-10,-10
887,2458,Geometry,Main concepts > Axioms,Axioms,3,What are the fundamental axioms that geometry is built on?,1.979977,7.585742,6.301506,2.843145,0.0,0.0,0,0,0.0,0.0,0.0,8.117267,8.049349,-10,-10
888,2458,Geometry,Main concepts > Spaces and subspaces > Points,Points,4,How are points defined in geometry?,1.910211,7.820189,7.475183,1.289513,0.0,0.0,0,0,0.0,0.0,0.0,8.23009,8.165716,-10,-10
889,2458,Geometry,Main concepts > Spaces and subspaces > Lines,Lines,4,What properties do lines have in geometry?,2.118837,7.53332,10.585382,3.994485,0.0,0.0,0,0,0.0,0.0,0.0,8.259698,8.170787,-10,-10
890,2458,Geometry,Main concepts > Spaces and subspaces > Planes,Planes,4,How do planes work in three-dimensional space?,2.323586,7.204443,6.376069,2.866912,0.0,0.0,0,0,0.0,0.0,0.0,8.275119,8.209406,-10,-10
891,2458,Geometry,Main concepts > Spaces and subspaces > Curves,Curves,4,What makes a curve different from a straight line?,2.633269,7.115537,10.329438,1.881546,0.0,0.0,0,0,0.0,0.0,0.0,8.284037,8.211027,-10,-10
892,2458,Geometry,Main concepts > Spaces and subspaces > Surfaces,Surfaces,4,What are surfaces in geometry?,2.399696,7.150855,6.485088,2.918907,0.0,0.0,0,0,0.0,0.0,0.0,8.305707,8.239503,-10,-10
893,2458,Geometry,Main concepts > Spaces and subspaces > Manifolds,Manifolds,4,What are manifolds?,2.265729,7.238132,6.600178,2.495281,2.602668,1.522447,15,4,-1.080222,0.02593,0.020662,8.325382,8.239831,5,-6
894,2458,Geometry,Main concepts > Angles,Angles,3,How are angles measured and classified?,6.684422,4.74078,10.608611,4.022928,0.0,0.0,0,0,0.0,0.0,0.0,8.228549,8.146728,-10,-10
895,2458,Geometry,"Main concepts > Measures: length, area, and volume","Measures: length, area, and volume",3,"How do you calculate length, area, and volume?",6.88789,4.775112,11.79304,1.187382,0.0,0.0,0,0,0.0,0.0,0.0,8.225247,8.121828,-10,-10
896,2458,Geometry,"Main concepts > Measures: length, area, and volume > Metrics and measures",Metrics and measures,4,What's the difference between metrics and measures?,1.521192,7.349151,9.562913,3.632487,0.0,0.0,0,0,0.0,0.0,0.0,8.280942,8.143461,-10,-10
897,2458,Geometry,Main concepts > Congruence and similarity,Congruence and similarity,3,What does it mean for shapes to be congruent or similar?,1.9668,7.391228,6.288806,2.841704,0.0,0.0,0,0,0.0,0.0,0.0,8.230948,8.176084,-10,-10
898,2458,Geometry,Main concepts > Compass and straightedge constructions,Compass and straightedge constructions,3,What can you construct using only a compass and straightedge?,2.247066,7.309305,6.414446,2.843419,0.0,0.0,0,0,0.0,0.0,0.0,8.100291,8.048638,-10,-10
899,2458,Geometry,Main concepts > Dimension,Dimension,3,How is dimension defined in geometry?,0.452661,7.433515,5.133551,1.856261,0.0,0.0,0,0,0.0,0.0,0.0,8.211681,8.196288,-10,-10
900,2458,Geometry,Main concepts > Symmetry,Symmetry,3,What role does symmetry play in geometry?,2.317113,8.064382,6.339213,2.758718,0.0,0.0,0,0,0.0,0.0,0.0,8.193497,8.135456,-10,-10
901,2458,Geometry,Contemporary geometry > Euclidean geometry,Euclidean geometry,3,What is Euclidean geometry?,1.925909,8.01609,6.391486,2.623858,0.0,0.0,0,0,0.0,0.0,0.0,8.290935,8.198389,-10,-10
902,2458,Geometry,Contemporary geometry > Differential geometry,Differential geometry,3,How does differential geometry study curved spaces?,0.776442,7.169591,6.473602,2.705612,0.0,0.0,0,0,0.0,0.0,0.0,8.278323,8.201571,-10,-10
903,2458,Geometry,Contemporary geometry > Topology,Topology,3,What does topology study?,1.888331,7.565176,6.343467,2.642617,0.0,0.0,0,0,0.0,0.0,0.0,8.285244,8.254642,-10,-10
904,2458,Geometry,Contemporary geometry > Algebraic geometry,Algebraic geometry,3,How does algebraic geometry connect algebra and geometry?,6.652078,5.211998,4.566007,0.788553,0.0,2.785896,0,19,2.785896,0.0,0.037809,8.103334,8.111011,-10,9
905,2458,Geometry,Contemporary geometry > Complex geometry,Complex geometry,3,What is complex geometry?,1.296437,9.736494,6.624845,2.521815,0.0,0.0,0,0,0.0,0.0,0.0,8.228551,8.179839,-10,-10
906,2458,Geometry,Contemporary geometry > Discrete geometry,Discrete geometry,3,What does discrete geometry focus on?,1.758464,7.575958,6.296289,2.712657,0.0,0.0,0,0,0.0,0.0,0.0,8.207535,8.034543,-10,-10
907,2458,Geometry,Contemporary geometry > Computational geometry,Computational geometry,3,How are computers used to solve geometric problems?,2.173915,8.233302,6.356081,2.568027,0.0,0.0,0,0,0.0,0.0,0.0,8.216554,8.030155,-10,-10
908,2458,Geometry,Contemporary geometry > Geometric group theory,Geometric group theory,3,How does geometric group theory combine geometry and algebra?,7.538613,6.166868,12.730021,2.49825,1.106482,0.975753,2,1,-0.130729,0.011024,0.013242,8.10192,8.167777,-8,-9
909,2458,Geometry,Contemporary geometry > Convex geometry,Convex geometry,3,What is convex geometry?,3.40283,9.363068,7.644335,1.908264,0.0,0.0,0,0,0.0,0.0,0.0,8.188173,8.077056,-10,-10
910,2458,Geometry,Applications > Art,Art,3,How is geometry used in art?,1.971091,7.567156,5.541208,2.450464,0.0,0.0,0,0,0.0,0.0,0.0,8.257218,8.145364,-10,-10
911,2458,Geometry,Applications > Architecture,Architecture,3,Why is geometry important in architecture?,2.010381,7.766688,5.48059,2.24474,0.0,0.0,0,0,0.0,0.0,0.0,8.3301735,8.18006,-10,-10
912,2458,Geometry,Applications > Physics,Physics,3,How does physics rely on geometry?,3.68667,7.985338,5.88643,2.617359,0.0,0.0,0,0,0.0,0.0,0.0,8.284947,8.200701,-10,-10
913,2458,Geometry,Applications > Other fields of mathematics,Other fields of mathematics,3,How does geometry connect to other areas of mathematics?,3.343069,8.368285,9.14784,3.320561,0.0,0.0,0,0,0.0,0.0,0.0,7.9833817,7.922203,-10,-10
914,2812,History,Introduction,Introduction,0,What is history?,7.606042,8.513301,10.963993,1.729586,1.227163,0.261141,2,3,-0.966022,0.012226,0.003544,8.699289,2.1195037,-8,-7
915,2812,History,Definition,Definition,2,How do historians define history as a field of study?,7.423935,8.556697,10.921749,1.786022,3.689,7.699721,20,40,4.010721,0.036753,0.104496,8.709812,2.1031816,10,30
916,2812,History,Definition > Purpose,Purpose,3,Why do we study history?,7.925542,8.475464,10.94066,2.863036,3.774058,1.179194,22,4,-2.594864,0.0376,0.016003,8.767964,2.1536417,12,-6
917,2812,History,Definition > Etymology,Etymology,3,Where does the word history come from?,7.059425,8.744867,11.007158,1.690529,1.425938,5.967271,5,34,4.541333,0.014206,0.080985,8.623307,2.103199,-5,24
918,2812,History,Methods,Methods,2,How do historians conduct their research?,8.000993,7.020416,11.189059,2.385037,3.944598,2.887035,25,15,-1.057564,0.039299,0.039181,8.7484455,2.1572406,15,5
919,2812,History,Methods > Sources and source criticism,Sources and source criticism,3,How do historians evaluate the reliability of historical sources?,8.456244,7.715796,12.048125,3.1042,17.60694,6.37861,99,39,-11.228329,0.175415,0.086567,8.723418,2.1066475,89,29
920,2812,History,Methods > Synthesis and schools of thought,Synthesis and schools of thought,3,What are the major schools of thought in historical research?,8.646461,8.302945,11.670148,3.193195,1.444211,2.646622,5,14,1.202411,0.014388,0.035918,8.721633,2.1004405,-5,4
921,2812,History,Areas of study,Areas of study,2,What are the main areas historians focus on?,8.773424,7.725273,11.792943,2.3201,5.226891,1.386257,29,5,-3.840634,0.052075,0.018814,8.663009,2.0518832,19,-5
922,2812,History,Areas of study > By period,By period,3,How is history divided into different time periods?,6.662808,9.384076,10.20321,2.493782,1.961497,1.118933,8,2,-0.842564,0.019542,0.015186,7.8387494,1.1913846,-2,-8
923,2812,History,Areas of study > By geographic location,By geographic location,3,How do historians organize history by region or location?,7.131133,8.97094,9.770028,2.457291,3.625986,1.866888,23,10,-1.759097,0.036125,0.025336,7.5525346,0.95254827,13,0
924,2812,History,Areas of study > By theme,By theme,3,What thematic approaches do historians use to study the past?,6.698678,9.429996,10.060925,2.451445,3.630257,1.99276,21,8,-1.637497,0.036168,0.027045,8.675459,2.0319703,11,-2
925,2812,History,Areas of study > Others,Others,3,What other ways can history be categorized and studied?,7.707112,8.743484,10.924294,1.76448,1.843363,2.723768,7,15,0.880405,0.018365,0.036965,8.700908,2.0881553,-3,5
926,2812,History,Evolution of the discipline,Evolution of the discipline,2,How has the study of history changed over time?,7.305537,8.703323,11.069179,2.249293,2.416784,1.59396,10,10,-0.822824,0.024078,0.021632,8.971964,2.022034,0,0
927,2812,History,Related fields > Historiography,Historiography,3,What is historiography?,8.282178,8.879454,10.592786,2.770146,3.036237,2.960372,14,14,-0.075865,0.030249,0.040177,8.699694,2.1337957,4,4
928,2812,History,Related fields > Philosophy of history,Philosophy of history,3,What does philosophy of history explore?,8.337351,8.935699,10.960307,2.864562,2.244918,4.121785,8,21,1.876866,0.022366,0.055939,8.726594,2.170814,-2,11
929,2812,History,Related fields > Philosophy of history > Historical objectivity,Historical objectivity,4,Can historians be truly objective about the past?,7.728907,7.744549,12.071523,3.110002,3.995336,1.298085,15,4,-2.697251,0.039805,0.017617,8.739196,2.1524787,5,-6
930,2812,History,Related fields > Education,Education,3,How is history taught in schools and universities?,8.358729,8.004253,11.067318,2.602459,1.63162,1.271527,6,4,-0.360092,0.016256,0.017256,8.780704,2.2056513,-4,-6
931,2812,History,Related fields > Other fields,Other fields,3,How does history connect with other academic disciplines?,7.555634,9.094168,10.085748,2.641078,1.3752,6.628342,5,49,5.253143,0.013701,0.089956,8.692414,2.111204,-5,39
932,2930,Home,Introduction,Introduction,0,What is a home?,2.33538,8.907783,11.541768,0.545908,1.994148,3.491189,14,22,1.497042,0.019867,0.04738,9.849939,-0.76212484,4,12
933,2930,Home,History > Prehistoric,Prehistoric,3,Where did prehistoric people live?,6.445709,7.541178,8.801683,1.857727,1.409222,1.54326,5,9,0.134038,0.01404,0.020944,7.049013,1.6482049,-5,-1
934,2930,Home,History > Ancient,Ancient,3,What were homes like in ancient civilizations?,7.313742,7.184763,10.934752,1.690132,0.977875,1.25436,1,2,0.276485,0.009742,0.017023,7.6736345,1.3895161,-9,-8
935,2930,Home,History > Post-classical,Post-classical,3,How did housing change during the medieval period?,7.305092,8.978361,10.721271,3.053974,0.972254,1.259162,1,2,0.286908,0.009686,0.017089,8.650737,0.48351488,-9,-8
936,2930,Home,History > Modern era,Modern era,3,How has housing evolved in modern times?,4.370858,9.413693,6.12981,1.519424,1.181166,1.325008,4,7,0.143842,0.011768,0.017982,9.849577,-0.8957562,-6,-3
937,2930,Home,Common types,Common types,2,What are the most common types of homes?,7.348177,8.864828,11.996591,3.383164,1.133583,1.474202,2,6,0.340618,0.011294,0.020007,9.873786,-0.81977904,-8,-4
938,2930,Home,Common types > House,House,3,What makes a house different from other dwellings?,1.798758,8.287252,5.622853,1.827415,0.0,0.0,0,0,0.0,0.0,0.0,9.879919,-0.7390834,-10,-10
939,2930,Home,Common types > Moveable structures,Moveable structures,3,What kinds of homes can be moved from place to place?,1.156102,10.116744,5.614446,0.865766,1.16485,1.418154,3,7,0.253305,0.011605,0.019246,9.84327,-0.7275852,-7,-3
940,2930,Home,Tenure > Homelessness,Homelessness,3,Why do people experience homelessness?,8.263762,7.707881,12.262094,3.235573,1.122107,1.466898,3,7,0.344791,0.011179,0.019908,9.808814,-0.79102355,-7,-3
941,2930,Home,Anthropogenic significance,Anthropogenic significance,2,How do homes impact human society and culture?,6.653059,8.746398,10.827075,3.920851,4.560082,4.500776,34,42,-0.059306,0.045431,0.061082,9.860054,-0.8117186,24,32
942,2981,Human,Introduction,Introduction,0,What are humans?,5.707628,4.897013,10.379338,1.133768,0.0,0.0,0,0,0.0,0.0,0.0,6.743889,1.9286941,-10,-10
943,2981,Human,Etymology and definition,Etymology and definition,2,Where does the word human come from?,-0.419101,6.408133,11.408001,1.51003,0.0,0.961756,0,1,0.961756,0.0,0.013052,6.600457,1.8185481,-10,-9
944,2981,Human,Evolution,Evolution,2,How did humans evolve?,-0.771711,6.647385,4.710523,0.592925,0.0,0.0,0,0,0.0,0.0,0.0,6.7057686,1.7089974,-10,-10
945,2981,Human,History > Prehistory,Prehistory,3,What happened in human prehistory?,3.663621,7.439418,5.144111,0.951392,1.134504,1.012145,3,2,-0.122359,0.011303,0.013736,7.3244877,1.5240892,-7,-8
946,2981,Human,History > Ancient,Ancient,3,What were ancient human civilizations like?,6.725982,9.396688,9.807026,2.470933,1.422687,1.165749,6,4,-0.256938,0.014174,0.015821,7.7697973,1.3428198,-4,-6
